,lotAreaValue,bedrooms,longitude,latitude,bathrooms,livingArea,CONDO,LOT,SINGLE_FAMILY,TOWNHOUSE,price,27501.0,27502.0,27511.0,27513.0,27518.0,27519.0,27520.0,27523.0,27526.0,27529.0,27539.0,27540.0,27545.0,27560.0,27562.0,27571.0,27587.0,27591.0,27592.0,27596.0,27597.0,27601.0,27603.0,27604.0,27605.0,27606.0,27607.0,27608.0,27609.0,27610.0,27612.0,27613.0,27614.0,27615.0,27616.0,27617.0
472,0.15,3.0,-78.80102,35.76664,3.0,1458.0,0,0,1,0,430000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0.69,3.0,-78.83332,35.60652,3.0,2637.0,0,0,1,0,701000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0.96,4.0,-78.57981,35.986958,5.0,4430.0,0,0,1,0,1426000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,1.01,4.0,-78.74516,35.686287,4.0,3349.0,0,0,1,0,775000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,0.05,2.0,-78.62691,35.860336,2.0,1384.0,0,0,0,1,335000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
477,0.03,3.0,-78.78759,35.79343,3.0,1401.0,0,0,0,1,340000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0.03,3.0,-78.72845,35.747715,3.0,1856.0,0,0,0,1,440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
479,0.1599862258953168,3.0,-78.541046,35.71901,2.5,2392.0,0,0,1,0,411000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
480,0.33,5.0,-78.72857,35.6416,4.0,3195.0,0,0,1,0,745000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,1.21,3.0,-78.80038,35.690655,3.0,2581.0,0,0,1,0,599000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0.15,3.0,-78.68875,35.75158,2.0,1242.0,0,0,1,0,325000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0.2299999999999999,4.0,-78.87052,35.628,3.0,2778.0,0,0,1,0,655000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,0.0699999999999999,3.0,-78.586044,35.897736,3.0,1846.0,0,0,0,1,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
485,0.0,2.0,-78.650215,35.796078,3.0,1081.0,0,0,0,1,440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
486,0.18,3.0,-78.5058,35.981037,2.0,1500.0,0,0,0,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,0.15,4.0,-78.545975,35.7279,3.0,2363.0,0,0,1,0,406700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
488,0.15,3.0,-78.71797,35.85536,3.0,1669.0,0,0,1,0,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
489,0.81,3.0,-78.64728,35.816917,3.0,3001.0,0,0,1,0,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
490,0.0,2.0,-78.612854,35.818844,3.0,1260.0,1,0,0,0,340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
491,0.19,4.0,-78.57777,35.911884,3.0,1873.0,0,0,1,0,465000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
492,1.08,3.0,-78.69256,35.64936,3.0,1540.0,0,0,1,0,462000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
493,1.6199954086318,3.0,-78.69024,35.539482,3.0,2108.0,0,1,0,0,640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,0.34,4.0,-78.74789,35.62196,3.0,2600.0,0,0,1,0,535000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,0.25,4.0,-78.921524,35.708138,4.0,3135.0,0,0,1,0,905000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,0.2,3.0,-78.77947,35.60599,3.0,2108.0,0,1,0,0,80850,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,0.3,3.0,-78.83127,35.77472,3.0,2248.0,0,0,1,0,550000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,0.1399999999999999,3.0,-78.52371,35.864094,3.0,2104.0,0,0,1,0,446000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
499,0.02,2.0,-78.789825,35.76295,3.0,1126.0,0,0,0,1,290000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0.03,3.0,-78.503975,35.97394,3.0,1953.0,0,0,0,1,386000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,0.03,3.0,-78.53724,35.894028,3.0,1559.0,0,0,0,1,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
502,0.18,3.0,-78.746056,35.93021,3.0,1573.0,0,0,1,0,425000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
503,0.28,3.0,-78.59299,35.8261,3.0,1693.0,0,0,1,0,305000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
504,0.27998163452709,3.0,-78.45959,35.957905,3.0,2108.0,0,1,0,0,510000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,0.129981634527089,3.0,-78.8086,35.58911,2.5,1979.0,0,0,1,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,0.43,4.0,-78.816734,35.661472,4.0,3472.0,0,0,1,0,800000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,0.1399999999999999,4.0,-78.80787,35.578606,3.0,1801.0,0,0,1,0,412000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,0.21,5.0,-78.794174,35.656128,3.0,2845.0,0,0,1,0,655000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,0.0899908172635445,2.0,-78.797195,35.576813,1.5,1149.0,0,0,1,0,1795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,0.1699999999999999,3.0,-78.55848,35.75762,3.0,2273.0,0,0,1,0,405000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
511,0.178,3.0,-78.548035,35.698895,3.0,2742.0,0,0,1,0,590000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
512,0.03,3.0,-78.54621,35.913147,3.0,1553.0,0,0,0,1,326000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,0.25,5.0,-78.92806,35.724854,5.0,4000.0,0,0,1,0,850482,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,0.45,4.0,-78.68069,35.8192,3.0,2470.0,0,0,1,0,760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
515,0.2,4.0,-78.91313,35.718555,3.0,2777.0,0,0,1,0,792500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,0.38,3.0,-78.61576,35.70054,2.0,1135.0,0,0,1,0,300000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,0.03,3.0,-78.78808,35.79339,3.0,1392.0,0,0,0,1,325000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,0.2299999999999999,4.0,-78.77348,35.61628,4.0,2992.0,0,0,1,0,650000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,0.04,2.0,-78.54144,35.81363,2.0,918.0,0,0,0,1,209000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
520,0.16,3.0,-78.46354,35.76561,2.0,1229.0,0,0,1,0,331000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,24.35,3.0,-78.49652,35.999115,3.0,2108.0,0,1,0,0,19768132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,0.88,4.0,-78.73844,35.627506,3.0,2820.0,0,0,1,0,684000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,0.15,3.0,-78.94393,35.73636,3.0,2158.0,0,0,1,0,620000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,0.1099862258953168,3.0,-78.55755,35.850883,3.0,2108.0,0,1,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
525,0.229981634527089,3.0,-78.71969,35.83138,3.0,2108.0,0,1,0,0,950124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
526,0.0,3.0,-78.686325,35.838703,2.0,1537.0,1,0,0,0,247000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
527,0.1699954086317722,3.0,-78.57287,35.892555,2.5,1926.0,0,0,1,0,417500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
528,0.0199954086317722,3.0,-78.7491,35.766796,1.5,1152.0,0,0,1,0,257000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,0.0,2.0,-78.62213,35.812546,3.0,1675.0,0,0,0,1,415000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
530,0.2,3.0,-78.82679,35.77276,3.0,2319.0,0,0,1,0,593000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,0.32,4.0,-78.62895,35.84177,3.0,2513.0,0,0,1,0,770000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
532,0.36,4.0,-78.60259,35.897877,3.0,3196.0,0,0,1,0,751000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
533,0.28999081726354,3.0,-78.93208,35.781693,3.0,2108.0,0,1,0,0,853500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,0.1699999999999999,3.0,-78.7915,35.608925,2.0,1565.0,0,0,1,0,390000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,0.029981634527089,3.0,-78.50116,35.794804,3.0,2342.0,0,0,1,0,391000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,0.36,4.0,-78.818436,35.66106,3.0,3267.0,0,0,1,0,880000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,0.08,3.0,-78.90013,35.8045,3.0,1909.0,0,0,0,1,470000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,0.15,4.0,-78.58639,35.751366,3.0,2549.0,0,0,1,0,460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
539,0.05,2.0,-78.59478,35.9139,3.0,1961.0,0,0,0,1,415000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
540,0.03,2.0,-78.659645,35.732666,3.0,1295.0,0,0,0,1,325000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
541,0.18,4.0,-78.68925,35.74892,3.0,2126.0,0,0,1,0,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
542,0.93999081726354,3.0,-78.85417,35.56534,3.0,2108.0,0,1,0,0,174500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,0.04,3.0,-78.702965,35.826485,4.0,2103.0,0,0,0,1,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
544,0.2,2.0,-78.64154,35.74563,1.0,835.0,0,0,1,0,312000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
545,0.33,4.0,-78.78553,35.658554,4.0,3060.0,0,0,1,0,775000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0.16,3.0,-78.76697,35.612476,3.0,1589.0,0,0,1,0,383000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,0.31999540863177,3.0,-78.459854,35.957867,3.0,2108.0,0,1,0,0,523000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,0.04,3.0,-78.48818,35.97954,3.0,1656.0,0,0,0,1,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,0.1399999999999999,3.0,-78.594826,35.882042,3.0,2030.0,0,0,1,0,430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
550,0.2,3.0,-78.76364,35.587463,2.5,2347.0,0,0,1,0,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,0.7,3.0,-78.63684,35.58144,3.0,1904.0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
552,0.73,3.0,-78.58959,35.611523,2.0,2194.0,0,0,1,0,435500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,0.18,3.0,-78.87092,35.634117,3.0,1672.0,0,0,1,0,406801,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,0.3,5.0,-78.62574,35.65156,4.0,2989.0,0,0,1,0,530000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,0.1699999999999999,3.0,-78.7932,35.81361,3.0,1825.0,0,0,1,0,415000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,0.1399999999999999,4.0,-78.84185,35.633255,3.0,2736.0,0,0,1,0,450000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,0.2299999999999999,4.0,-78.59432,35.72668,3.0,2088.0,0,0,1,0,395000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,0.58,4.0,-78.720924,35.90619,3.0,2200.0,0,0,1,0,552000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
559,0.03,2.0,-78.60208,35.859764,2.0,1095.0,0,0,0,1,265250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
560,1.5,3.0,-78.83386,35.612953,3.0,2727.0,0,0,1,0,539900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,0.03,3.0,-78.49236,35.967358,4.0,2208.0,0,0,0,1,412070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,0.3,2.0,-78.66069,35.804085,1.0,955.0,0,0,0,0,825000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
563,1.38,4.0,-78.78995,35.642624,4.0,5187.0,0,0,1,0,1150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,0.46,3.0,-78.725685,35.61829,2.0,1188.0,0,0,0,0,105000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,0.06,4.0,-78.48878,35.97855,4.0,1879.0,0,0,1,0,353475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,3.87,3.0,-78.744675,35.804764,3.0,2108.0,0,1,0,0,1600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
567,0.144,2.0,-78.42377,35.757607,2.0,2037.0,0,0,1,0,537081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,0.05,3.0,-78.55099,35.89921,3.0,1510.0,0,0,0,1,315000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
569,0.27,5.0,-78.462395,35.929672,3.0,2501.0,0,0,1,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,1.01,3.0,-78.76703,35.685074,3.0,2108.0,0,1,0,0,295000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,0.76,3.0,-78.55648,35.858665,3.0,2079.0,0,0,1,0,475000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
572,0.21,4.0,-78.749626,35.572403,3.0,2402.0,0,0,1,0,480000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,0.2299999999999999,4.0,-78.75276,35.54338,3.0,2675.0,0,0,1,0,450000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,0.31,4.0,-78.60598,35.740902,3.0,2084.0,0,0,1,0,360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
575,0.76,3.0,-78.55,35.678654,2.0,1144.0,0,0,1,0,305000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,2.573,3.0,-78.58615,35.86887,3.0,2108.0,0,1,0,0,1350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
577,0.0,2.0,-78.64548,35.875004,2.0,1008.0,1,0,0,0,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
578,0.89,3.0,-78.80158,35.6918,4.0,4090.0,0,0,1,0,800000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,0.54,6.0,-78.801315,35.91583,7.0,6481.0,0,0,1,0,1319000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
580,0.76,4.0,-78.698395,35.543274,3.0,2136.0,0,0,1,0,365000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,0.1699999999999999,3.0,-78.62216,35.768356,1.0,935.0,0,0,1,0,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
582,0.2299999999999999,5.0,-78.36336,35.76778,3.0,2154.0,0,0,1,0,469000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,0.38,5.0,-78.90693,35.80818,4.0,3892.0,0,0,1,0,1350000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,0.36,5.0,-78.754654,35.660423,5.0,3595.0,0,0,1,0,825000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,0.03,2.0,-78.73364,35.78032,3.0,1250.0,0,0,0,1,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
586,0.1199954086317722,3.0,-78.84913,35.774834,2.5,1558.0,0,0,1,0,425000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,0.127,3.0,-78.52087,35.895702,3.0,2455.0,0,0,1,0,430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
588,0.29,4.0,-78.71604,35.879322,3.0,2354.0,0,0,1,0,572500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
589,0.18,3.0,-78.777954,35.80053,3.0,1901.0,0,0,1,0,460500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0.02,2.0,-78.664856,35.85637,2.0,1400.0,0,0,0,1,265000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
591,0.03,2.0,-78.76899,35.91498,3.0,1420.0,0,0,0,1,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
